2024-04-10 14:47:19: 0	147	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:19: 0	146	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:19: 0	147	144	1	137	136	2	190	244	3	170	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	147	144	1	137	136	2	189	244	3	170	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	147	144	1	137	136	2	189	244	3	169	364	4	183	180	5	181	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	147	144	1	136	136	2	190	244	3	170	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	147	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	147	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	146	144	1	136	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	146	144	1	136	136	2	190	244	3	170	364	4	182	180	5	181	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:20: 0	147	144	1	136	136	2	189	244	3	170	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	146	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	147	144	1	137	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	147	144	1	136	136	2	190	244	3	170	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	147	144	1	136	136	2	190	244	3	170	364	4	183	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	147	144	1	136	136	2	190	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	147	144	1	136	136	2	189	244	3	169	364	4	182	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	305	304
2024-04-10 14:47:21: 0	147	144	1	137	136	2	190	244	3	170	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	146	144	1	136	136	2	190	244	3	170	364	4	183	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:21: 0	147	144	1	137	136	2	190	244	3	169	364	4	183	180	5	180	176	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:22: 0	146	144	1	137	136	2	189	244	3	169	364	4	182	180	5	180	176	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:22: 0	147	144	1	136	136	2	190	244	3	170	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:22: 0	147	144	1	137	136	2	189	244	3	170	364	4	183	180	5	181	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:22: 0	147	144	1	137	136	2	190	244	3	170	364	4	182	180	5	180	180	6	132	132	7	140	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:22: 0	146	144	1	137	136	2	190	244	3	169	364	4	182	180	5	180	180	6	132	132	7	138	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:22: 0	147	144	1	136	136	2	189	244	3	170	364	4	182	180	5	180	180	6	133	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
2024-04-10 14:47:22: 0	147	144	1	136	136	2	189	244	3	169	364	4	183	180	5	180	180	6	132	132	7	139	136	8	369	368	9	357	356	10	330	328	11	306	304
